query,match,e-value,percent,coverage,bitscore,kingdom,phylum,class,order,family,genus,species
OTU_1725,MH267967|SH2594053.08FU,3.16e-92,96.635,208,341,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete_sp
OTU_1724,KU581755|SH1636080.08FU,1.70e-68,87.059,255,262,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_sp
OTU_1723,JF691023|SH1246312.08FU,1.17e-58,90.286,175,229,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_sp
OTU_1721,GU053999|SH1544547.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_sp
OTU_1720,KU975090|SH1593988.08FU,4.63e-124,99.153,236,446,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus_sp
OTU_172,KP133352|SH1170179.08FU,2.86e-129,98.800,250,464,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_curta
OTU_1719,MH857921|SH1173562.08FU,5.07e-76,88.710,248,287,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Ascotricha,Ascotricha_sp
OTU_1718,MW077696|SH1541135.08FU,3.18e-103,92.800,250,377,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_longipes
OTU_1717,MK429853|SH2592880.08FU,1.52e-83,97.701,174,312,Fungi,Ascomycota,Pezizomycetes,unidentified,unidentified,unidentified,Pezizomycetes_sp
OTU_1716,KR527148|SH1181319.08FU,5.67e-61,86.166,253,237,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae_sp
OTU_1715,KC166688|SH1581101.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,Phaeoacremonium_scolyti
OTU_1714,MH860072|SH1529999.08FU,9.05e-34,97.561,82,146,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp
OTU_1713,KP986517|SH1155978.08FU,2.15e-60,86.111,252,235,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella_subalpina
OTU_1712,LC228650|SH1192069.08FU,2.15e-60,86.307,241,235,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Didymobotryum,Didymobotryum_sp
OTU_1711,EF419952|SH1540603.08FU,9.57e-122,97.610,251,439,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_sp
OTU_1710,EU344903|SH1513371.08FU,4.03e-95,94.492,236,350,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Hydropisphaera,Hydropisphaera_fungicola
OTU_171,MT278347|SH1615615.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Amesia,Amesia_nigricolor
OTU_1709,MG012687|SH2707676.08FU,6.38e-57,90.244,164,223,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp
OTU_1708,HM162159|SH1539487.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_sp
OTU_1707,MH860986|SH1543757.08FU,1.54e-105,99.052,211,385,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Australiascaceae,Monilochaetes,Monilochaetes_guadalcanalensis
OTU_1706,KM396641|SH1628481.08FU,1.76e-123,98.008,251,444,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_sp
OTU_1705,MH857654|SH1557992.08FU,8.50e-126,98.000,250,452,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys_parvispora
OTU_1704,MH388363|SH2593442.08FU,5.11e-87,95.074,203,323,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Pseudohyaloseta,Pseudohyaloseta_pandanicola
OTU_1703,MT913602|SH1561145.08FU,6.52e-90,92.095,253,333,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,Exidia_recisa
OTU_1702,JX457096|SH1214118.08FU,4.97e-43,90.278,144,177,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,unidentified,Lophiostomataceae_sp
OTU_1701,MK607565|SH1648032.08FU,1.22e-124,98.400,250,448,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Simocybe,Simocybe_serrulata
OTU_170,KJ869121|SH1182478.08FU,5.87e-116,96.400,250,419,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Circinotrichum,Circinotrichum_cycadis
OTU_17,MT185474|SH1610158.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_luffae
OTU_1699,GQ203776|SH1541800.08FU,1.73e-101,99.043,209,371,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_dakotensis
OTU_1698,GU054164|SH1193376.08FU,5.11e-87,92.857,252,323,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1697,MK336486|SH1541924.08FU,4.90e-21,90.909,88,104,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_spinificis
OTU_1696,LC413234|SH1523718.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Kodamaea,Kodamaea_ohmeri
OTU_1695,KX584446|SH1179545.08FU,1.34e-76,92.140,229,289,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Perenniporia,Perenniporia_martia
OTU_1694,FN907917|SH1544616.08FU,5.14e-98,99.474,190,360,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Sidera,Sidera_lowei
OTU_1693,KP814470|SH1565246.08FU,2.42e-56,85.022,227,221,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma_roseocremeum
OTU_1692,MN061312|SH1574431.08FU,1.19e-80,91.667,216,302,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus_crispus
OTU_1691,MT822549|SH1540604.08FU,2.10e-27,94.805,77,125,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_sp
OTU_1690,MK394102|SH1539502.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Teunomyces,Teunomyces_sp
OTU_169,MG976408|SH1612874.08FU,5.25e-131,99.200,250,469,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Morosphaeriaceae,Acrocalymma,Acrocalymma_sp
OTU_1689,KU204649|SH1606646.08FU,2.20e-93,93.651,252,344,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,Mycosphaerella_sp
OTU_1688,KT328834|SH1636085.08FU,5.22e-120,98.000,250,433,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_sp
OTU_1687,MH268113|SH1153679.08FU,5.11e-87,90.400,250,323,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Thozetella,Thozetella_sp
OTU_1686,UDB0778311|SH1644443.08FU,4.03e-95,92.063,252,350,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,unidentified,Plectosphaerellaceae_sp
OTU_1685,KT328848|SH1222415.08FU,2.82e-107,94.841,252,390,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Devriesia,Devriesia_sp
OTU_1684,KM265712|SH1193358.08FU,1.74e-112,99.545,220,408,Fungi,Ascomycota,Sordariomycetes,Microascales,unidentified,unidentified,Microascales_sp
OTU_1683,MH729004|SH1142304.08FU,4.03e-95,93.750,224,350,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_sp
OTU_1682,MN294828|SH1570171.08FU,6.43e-68,85.259,251,260,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus_sp
OTU_1681,KU195510|SH1150019.08FU,1.51e-72,88.627,255,275,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
OTU_1680,KC965838|SH1198326.08FU,5.83e-105,94.862,253,383,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,Xylariaceae_sp
OTU_168,MT555770|SH1612864.08FU,2.23e-115,95.600,250,417,Fungi,Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Pilidium,Pilidium_lythri
OTU_1679,MN272348|SH2711159.08FU,3.20e-114,100.000,215,414,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,Polyporus_sp
OTU_1678,KR093889|SH1171788.08FU,3.53e-77,89.407,236,291,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_sp
OTU_1677,KT202983|SH1561139.08FU,5.00e-54,98.361,122,214,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales_sp
OTU_1674,KP859051|SH1563687.08FU,1.56e-127,98.785,247,458,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Castanediella,Castanediella_cagnizarii
OTU_1673,KP899446|SH1585535.08FU,1.88e-42,97.000,100,175,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1671,KY610411|SH1541559.08FU,5.63e-50,84.047,257,200,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Creosphaeria,Creosphaeria_sassafras
OTU_1670,JN051358|SH1612294.08FU,9.11e-45,90.000,150,183,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_sp
OTU_167,MH856563|SH1546298.08FU,1.22e-124,99.180,244,448,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Zygosporium,Zygosporium_sp
OTU_1669,KP050688|SH1189139.08FU,7.14e-42,90.323,155,173,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_samuelsii
OTU_1668,JX369154|SH1567579.08FU,8.15e-60,85.827,254,233,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_sp
OTU_1666,MT237506|SH1544166.08FU,1.55e-116,98.678,227,421,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Lyomyces,Lyomyces_sp
OTU_1665,JQ666558|SH1576467.08FU,5.04e-65,87.200,250,250,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1664,EU489903|SH1182705.08FU,9.37e-89,91.732,254,329,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,unidentified,Mycosphaerellaceae_sp
OTU_1663,HQ235046|SH1556553.08FU,4.09e-117,96.000,250,423,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Arachnion,Arachnion_album
OTU_1662,MN905830|SH1644389.08FU,1.72e-90,90.726,248,335,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,unidentified,Plectosphaerellaceae_sp
OTU_1661,JQ867364|SH1543677.08FU,7.19e-53,94.406,143,210,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
OTU_1660,GU053814|SH1184902.08FU,3.07e-48,96.460,113,194,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_166,KC157764|SH1533357.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Byssochlamys,Byssochlamys_sp
OTU_1659,JX014388|SH1194497.08FU,4.35e-25,98.438,64,117,Fungi,Ascomycota,Eurotiomycetes,Phaeomoniellales,unidentified,unidentified,Phaeomoniellales_sp
OTU_1658,GU328584|SH1180901.08FU,8.09e-49,90.000,160,196,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_sp
OTU_1657,AF399884|SH1515023.08FU,3.63e-121,98.755,241,437,Fungi,Basidiomycota,Exobasidiomycetes,Tilletiales,Tilletiaceae,Tilletia,Tilletia_opaca
OTU_1656,FJ216424|SH1555629.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_sp
OTU_1655,MN044067|SH1603437.08FU,4.35e-25,89.011,91,117,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium_novae-zealandiae
OTU_1654,KC771520|SH1237369.08FU,2.23e-115,99.543,219,417,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,Myrothecium_sp
OTU_1653,KJ654607|SH1611735.08FU,2.49e-100,93.254,252,367,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unidentified,unidentified,Polyporales_sp
OTU_1652,MH050755|SH2596470.08FU,1.20e-102,100.000,195,375,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fuscoporia,Fuscoporia_sp
OTU_1651,FM866336|SH1240989.08FU,5.25e-131,99.200,250,469,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,Sistotrema,Sistotrema_sp
OTU_1650,MF511126|SH1202752.08FU,1.74e-112,96.610,236,408,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus_sp
OTU_165,JQ863229|SH1561837.08FU,2.42e-56,84.000,250,221,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Viridispora,Viridispora_sp
OTU_1648,JX841242|SH1165777.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_hispanicum
OTU_1647,JN890311|SH1229152.08FU,1.16e-36,85.161,155,156,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1646,MG250173|SH1546374.08FU,2.86e-129,98.800,250,464,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Paracremonium,Paracremonium_binnewijzendii
OTU_1645,KF800507|SH1541931.08FU,4.50e-80,90.040,251,300,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
OTU_1644,AF177152|SH1155276.08FU,2.16e-71,88.048,251,271,Fungi,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Papulosaceae,Flumicola,Flumicola_sp
OTU_1643,MH862336|SH1514903.08FU,1.02e-29,88.372,129,133,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete_denticulata
OTU_1642,MH231185|SH1551323.08FU,6.43e-68,87.747,253,260,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1640,HQ650661|SH1245341.08FU,9.05e-34,80.788,203,146,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea,Lecidea_floridensis
OTU_164,MT235653|SH1560208.08FU,2.24e-126,98.800,250,454,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariales_fam_Incertae_sedis,Oliveonia,Oliveonia_sp
OTU_1639,MH267975|SH1185606.08FU,1.38e-120,97.967,246,435,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Infundibulomyces,Infundibulomyces_sp
OTU_1638,MT235663|SH3566815.08FU,9.50e-111,100.000,209,402,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete_sp
OTU_1637,UDB035212|SH1542848.08FU,6.57e-101,94.142,239,369,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium,Helminthosporium_asterinum
OTU_1636,MH857777|SH1529950.08FU,5.14e-98,93.927,247,360,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Tilachlidiaceae,Septofusidium,Septofusidium_herbarum
OTU_1635,MF621585|SH1507866.08FU,4.47e-69,88.583,254,264,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Zygosporium,Zygosporium_sp
OTU_1634,KX960791|SH1554928.08FU,1.49e-50,82.000,250,202,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Biscogniauxia,Biscogniauxia_sp
OTU_1633,UDB0726008|SH2725423.08FU,5.63e-50,86.772,189,200,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp
OTU_1632,HQ607876|SH1209362.08FU,1.07e-106,94.821,251,389,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria_sp
OTU_1631,JN116698|SH1519685.08FU,9.64e-133,99.600,250,475,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Gelatoporia,Gelatoporia_subvermispora
OTU_1630,EU977300|SH1151690.08FU,5.59e-39,80.804,224,164,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_163,MT913838|SH1558726.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_mucilaginosa
OTU_1629,KP689108|SH1554101.08FU,9.24e-67,87.402,254,256,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella_sp
OTU_1628,MN209175|SH1570090.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Botrytis_cinerea
OTU_1627,KP306997|SH1637047.08FU,1.53e-94,98.462,195,348,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp
OTU_1626,EF632079|SH1579765.08FU,1.98e-119,99.559,227,431,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1625,KR093889|SH1171788.08FU,1.52e-83,90.254,236,312,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_sp
OTU_1624,JQ889272|SH1153699.08FU,6.52e-90,95.023,221,333,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Brunneodinemasporium,Brunneodinemasporium_brasiliense
OTU_1623,MH862516|SH1564081.08FU,2.39e-34,87.261,157,148,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Rhexodenticula,Rhexodenticula_cylindrospora
OTU_1622,UDB0243452|SH1505630.08FU,4.93e-32,96.341,82,141,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
OTU_1620,LC133892|SH1508709.08FU,2.49e-100,92.800,250,367,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,Herpotrichiellaceae_sp
OTU_162,KY206774|SH1570082.08FU,3.43e-33,89.076,119,144,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Oxydothis,Oxydothis_metroxylonicola
OTU_1619,KT949906|SH1184913.08FU,4.50e-80,88.538,253,300,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Lepteutypa,Lepteutypa_sambuci
OTU_1618,KF800329|SH1573475.08FU,1.54e-105,94.444,252,385,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales_sp
OTU_1617,MT731437|SH1555161.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_sp
OTU_1616,UDB0279882|SH2729431.08FU,3.43e-33,93.548,93,144,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,Herpotrichiellaceae_sp
OTU_1615,KR093908|SH1153219.08FU,1.22e-124,99.576,236,448,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Ceriporiopsis,Ceriporiopsis_sp
OTU_1614,KF617709|SH1171008.08FU,4.35e-25,94.872,78,117,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,Venturia_sp
OTU_1613,UDB0616055|SH2745477.08FU,1.16e-36,98.810,84,156,Fungi,Basidiomycota,Tremellomycetes,unidentified,unidentified,unidentified,Tremellomycetes_sp
OTU_1612,MN172453|SH2710424.08FU,6.25e-24,100.000,59,114,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Pertusaria,Pertusaria_sp
OTU_1611,HQ631002|SH1646220.08FU,1.56e-127,97.600,250,458,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp
OTU_1610,EU686744|SH1563669.08FU,4.60e-113,100.000,213,410,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_161,KT728233|SH1143525.08FU,8.04e-38,92.188,128,160,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp
OTU_1609,MN065473|SH1591990.08FU,8.38e-104,95.257,253,379,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Microcyclosporella,Microcyclosporella_mali
OTU_1608,KF436011|SH1563689.08FU,1.55e-116,100.000,219,421,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_1607,UDB024808|SH1576305.08FU,2.12e-38,92.562,121,162,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_serialis
OTU_1606,KC966351|SH1180665.08FU,3.94e-62,85.259,251,241,Fungi,Ascomycota,Dothideomycetes,Capnodiales,unidentified,unidentified,Capnodiales_sp
OTU_1605,JN116650|SH1563547.08FU,4.11e-128,98.790,248,460,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,unidentified,Lophiostomataceae_sp
OTU_1604,EU686886|SH1544582.08FU,2.15e-60,87.037,216,235,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1603,MK530204|SH1230730.08FU,1.56e-127,99.180,244,458,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,Phyllosticta,Phyllosticta_sp
OTU_1602,KP133372|SH1562634.08FU,6.25e-24,96.923,65,114,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_enterogena
OTU_1601,MH855107|SH1506765.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Grubyella,Grubyella_aurea
OTU_1600,MH410022|SH1232258.08FU,2.73e-52,90.643,171,208,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Biscogniauxia,Biscogniauxia_sp
OTU_160,UDB0100560|SH2726103.08FU,1.30e-32,97.500,80,142,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Bradymyces,Bradymyces_sp
OTU_16,GU941368|SH1509417.08FU,6.71e-134,100.000,249,479,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,unidentified,unidentified,Ustilaginales_sp
OTU_1599,MW181622|SH1547057.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum,Epicoccum_nigrum
OTU_1598,KC968926|SH1172071.08FU,5.18e-109,95.582,249,396,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_musceum
OTU_1597,KY413721|SH1563660.08FU,8.27e-82,88.672,256,306,Fungi,Ascomycota,Sordariomycetes,Xylariales,Beltraniaceae,unidentified,Beltraniaceae_sp
OTU_1596,MK412378|SH1593879.08FU,1.04e-62,95.395,152,242,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus_depauperatus
OTU_1595,KF800481|SH1555969.08FU,8.04e-38,96.000,100,160,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Fusariella,Fusariella_sp
OTU_1594,KT876974|SH1573392.08FU,4.60e-113,97.458,236,410,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Rodwayella,Rodwayella_sessilis
OTU_1593,KR183775|SH1541171.08FU,5.25e-131,99.200,250,469,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_sp
OTU_1592,MN218448|SH1546040.08FU,5.25e-131,99.200,250,469,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,Subulicystidium_perlongisporum
OTU_1591,MW045981|SH1551403.08FU,1.51e-72,93.923,181,275,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_1590,MW018918|SH1604555.08FU,7.55e-130,98.800,250,465,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_sp
OTU_159,MH268114|SH1520292.08FU,1.39e-131,99.597,248,471,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Thozetella,Thozetella_sp
OTU_1589,JN890534|SH1241145.08FU,1.94e-86,94.366,213,321,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma_sp
OTU_1588,UDB038265|SH1241723.08FU,9.37e-89,89.641,251,329,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_lilascens
OTU_1587,MW132061|SH1628474.08FU,3.45e-44,89.583,144,181,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_sp
OTU_1586,MT141145|SH1529990.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_chrysogenum
OTU_1585,GU053834|SH1173575.08FU,2.86e-129,98.800,250,464,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,unidentified,unidentified,Trechisporales_sp
OTU_1584,UDB0778319|SH1540108.08FU,4.38e-36,94.737,95,154,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Paecilomyces,Paecilomyces_penicillatus
